Row.names,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000099204,2615.2056440884844,-1.3961944246645699,0.16119339600989202,-8.661610582228127,4.651449936842521e-18,2.4562446536490613e-15
ENSG00000170266,1631.2069501420924,-0.967558438378128,0.11191344523148819,-8.645596035192865,5.352515991540184e-18,2.7710290142085388e-15
ENSG00000174738,1701.6703450429563,-0.7776796338076984,0.09071333708194028,-8.57293600725139,1.0087956590223147e-17,5.122159958685803e-15
ENSG00000290689,114.26185259269629,-1.6048549052946182,0.18778738383822613,-8.546127394144637,1.2728751144409434e-17,6.341079555959288e-15
ENSG00000205213,5427.23886926965,-2.7118100352717356,0.31858719476817693,-8.511986921649537,1.709778671547232e-17,8.359867826826217e-15
ENSG00000180458,23.742108478617165,3.2322789075923835,0.3824884144271395,8.45065833545163,2.896647844716183e-17,1.390548964437116e-14
ENSG00000171291,487.3265346698676,1.1260437681579172,0.13688540065257446,8.226178707077036,1.9328058262283136e-16,9.112834326768957e-14
ENSG00000276076,34.36297772026722,7.194952847722255,0.8795672097428496,8.180105815706536,2.8359472433536593e-16,1.313640615197661e-13
ENSG00000138639,287.73249197753023,-1.8093235357734714,0.22274668202889344,-8.122785575494122,4.556038428027286e-16,2.0740186657793867e-13
ENSG00000130985,14475.132556916873,-0.9784036951980304,0.121355689336971,-8.062281220959287,7.488368591971899e-16,3.351108405658204e-13
ENSG00000274422,536.6300953667535,1.094780922352847,0.1360666884928404,8.045914356256658,8.560384455249455e-16,3.766997179532523e-13
ENSG00000075407,866.8425297616503,-1.6555959740384703,0.20618283007753851,-8.029747061944274,9.767382790698802e-16,4.2276755380790245e-13
ENSG00000227582,22.259426368227494,4.540581402430844,0.56769295770392,7.998304965408751,1.2614363089091877e-15,5.37188755873053e-13
ENSG00000134438,2157.950684444689,-4.934385190534736,0.6175127571956058,-7.990742107003468,1.3412887862768735e-15,5.621277432391792e-13
ENSG00000225156,214.10956721642972,-2.5756187948212834,0.32289508901698577,-7.976642824337889,1.503671483090895e-15,6.203349713757641e-13
ENSG00000227615,78.86534414307718,-2.21352078675074,0.2786037380293874,-7.945050566827843,1.9411158493866337e-15,7.884812580208506e-13
ENSG00000180543,488.20744671923813,-2.970486260326514,0.38348421478888406,-7.746045719148642,9.479839001322533e-15,3.7923665023018004e-12
ENSG00000214336,235.15467451784968,-3.11301903233674,0.40242673075035623,-7.735616932136371,1.0290287009882371e-14,4.055141013760064e-12
ENSG00000175548,201.79061309322788,-3.792485900529426,0.4904754118436418,-7.732265081900637,1.05649660602754e-14,4.102158807197814e-12
ENSG00000271369,45.764978853500665,-3.1205553234533037,0.4040669807460723,-7.722866435885177,1.1374234354334725e-14,4.352375502282605e-12
ENSG00000184254,1439.4364540082718,-3.126797041792037,0.40503348362940195,-7.719848279637537,1.1646825680294179e-14,4.39301626338296e-12
ENSG00000213326,81.37229397006011,-2.4234734749851827,0.31546385524075254,-7.682254035523848,1.5631347168412513e-14,5.812879708275994e-12
ENSG00000142178,27.198400861188755,-4.0402489797781636,0.5308756082182223,-7.610537981465093,2.7295733645878843e-14,9.872455554138891e-12
ENSG00000258744,111.52901126661513,-1.9863878682919074,0.2609852251491831,-7.611112342303892,2.7174689107798042e-14,9.872455554138891e-12
ENSG00000230847,39.418760398235264,-6.739636212026628,0.8870035365448575,-7.598206697438338,3.0026247702789314e-14,1.0713284028334408e-11
ENSG00000279249,135.19909397430598,2.0035116695708517,0.2639585826970742,7.590250141137234,3.192885058405077e-14,1.094827846715185e-11
ENSG00000103335,882.1764383916651,-1.7538745982505668,0.23104610218521865,-7.591015739553871,3.174073911633538e-14,1.094827846715185e-11
ENSG00000122254,126.82050496162307,3.138094379326052,0.4132829310144175,7.593089730619867,3.1236607372952074e-14,1.094827846715185e-11
ENSG00000171735,2720.253916134643,1.09188641887005,0.14437188420443922,7.5630128739185345,3.938386066668852e-14,1.3331436835674064e-11
ENSG00000174469,8842.073123823275,1.7020325997621137,0.225156236149656,7.559340255762728,4.0511888255566835e-14,1.3539688425464951e-11
ENSG00000290418,106.97166393535825,-8.72802343725207,1.1567584987203856,-7.545242543631251,4.514465191814025e-14,1.4899428057433212e-11
ENSG00000272936,43.916719441332944,1.653059578290775,0.21945342580976332,7.532621430680038,4.973163997858804e-14,1.6012981589690974e-11
ENSG00000185829,191.09241536410724,-1.3327455070164311,0.17692565737085736,-7.532799520551374,4.9663833713219164e-14,1.6012981589690974e-11
ENSG00000104774,1564.8716838175349,-1.4696381032745816,0.19569148538260367,-7.509974695123999,5.913879345512249e-14,1.881254895898312e-11
ENSG00000183773,128.4888250332128,-2.3810210492094512,0.3175923268846696,-7.49709878876921,6.524580643203162e-14,2.0508155086011084e-11
ENSG00000186019,514.8073047175046,2.4271991183263393,0.3240608544537796,7.489948523457121,6.890063182732057e-14,2.1402157436902883e-11
ENSG00000284707,144.632494883007,0.9284779971885345,0.12401436970896967,7.4868581710928925,7.054185935106579e-14,2.16571710749557e-11
ENSG00000169507,41.49495374529924,-4.690976705768612,0.6294906543328957,-7.452019618527753,9.192205216252193e-14,2.7896757968357086e-11
ENSG00000081842,37.50045082554788,1.5473033473086468,0.20775700578388215,7.447659064350489,9.501096435943549e-14,2.8506528317979268e-11
ENSG00000075826,1381.447712717931,0.9709504776331584,0.1315434642003768,7.381214137360213,1.5685249088657566e-13,4.653231816717143e-11
ENSG00000290894,18.98775306914432,3.3792601699619027,0.45821538616902047,7.374829113039442,1.6455598709466213e-13,4.8275241414004045e-11
ENSG00000286045,20.445297635761793,-3.3992542377041266,0.4611481410563525,-7.371284702389674,1.6899150999174893e-13,4.903167954189173e-11
ENSG00000184302,823.5554646819942,-4.3378105948813355,0.591190600668089,-7.337414684839863,2.1775911649839417e-13,6.249449948812066e-11
ENSG00000110108,1028.4668693761041,-1.4530885287038562,0.19898926837349423,-7.302346204803729,2.8279247340349387e-13,8.028569543303708e-11
ENSG00000258743,151.26621805140468,-2.9615072497711865,0.40688088103431924,-7.2785608462182605,3.3740005105625667e-13,9.476993136211005e-11
ENSG00000291065,38.13171838552816,9.09115984971559,1.251421911102318,7.264664114525229,3.739663420297022e-13,1.0285243050635654e-10
ENSG00000184500,847.490650290097,-1.6269282887714775,0.22393520434066327,-7.265174288078883,3.7255759523058065e-13,1.0285243050635654e-10
ENSG00000165118,68.77308455571043,-6.094757243484694,0.8405695246491355,-7.250747338274873,4.1447823400980845e-13,1.1281926610887601e-10
ENSG00000251363,66.76048526044865,-2.5452025023192877,0.3513043836449134,-7.2450063842411145,4.324188364301882e-13,1.165015769210843e-10
ENSG00000227242,23.95238057263138,4.154698301937,0.5742094793701439,7.235509776840204,4.637837248861926e-13,1.2368971402192064e-10
ENSG00000291031,33.37201767980235,8.90189404058592,1.2324228174597405,7.22308441102578,5.082144521003386e-13,1.3418386178805238e-10
ENSG00000150175,23.309500325126507,-4.513145468914705,0.6262813164964092,-7.206259152296749,5.750990455815429e-13,1.5034000099494532e-10
ENSG00000275294,35.071147085812,-1.95976403581656,0.27304203765007,-7.177517618470854,7.098851272293779e-13,1.8197181567220645e-10
ENSG00000290853,21.591213845194318,7.54243531669394,1.0508009842420059,7.177796204801489,7.084405405108016e-13,1.8197181567220645e-10
ENSG00000114948,1441.948081033821,1.0632810656250997,0.1483316517176897,7.1682682240252795,7.595238508650118e-13,1.9282411763835488e-10
ENSG00000166415,76.75580118432786,-3.0280788657226863,0.42312644068122157,-7.156439717753315,8.279926515650462e-13,2.0624047150256524e-10
ENSG00000258670,37.08653435410689,-5.0751410491031885,0.709101567405461,-7.157142618754423,8.237598602381973e-13,2.0624047150256524e-10
ENSG00000176728,47.64037723062669,9.412751614146778,1.3218415356389734,7.120937994732242,1.0719501151053335e-12,2.645112045712722e-10
ENSG00000107105,1359.3970469281471,1.8824690875810688,0.26532314036180665,7.095005301889796,1.293465266719518e-12,3.1621632812217997e-10
ENSG00000165621,45.133362718818084,-3.3591456146702843,0.4758801071567628,-7.058806544236836,1.6793867881312989e-12,4.0676847473978373e-10
ENSG00000159450,61.084469103671154,-4.375412475878739,0.619962226618057,-7.05754687627819,1.6946760679231984e-12,4.0676847473978373e-10
ENSG00000164849,36.64317657792772,-2.397070087175706,0.3414483816296219,-7.020300039892623,2.2139229832824206e-12,5.266144912396915e-10
ENSG00000049323,3129.5369087352237,-1.4021321995160474,0.20043118507327712,-6.99557905125109,2.6416558254671837e-12,6.227467746411611e-10
ENSG00000283930,37.30919886105518,-6.634136750789123,0.948928657432444,-6.991186006268778,2.7257209082499456e-12,6.368779569957815e-10
ENSG00000181790,925.1804107102312,1.5756602828309751,0.2260828598453579,6.969392920404212,3.1831154040082212e-12,7.372262808072725e-10
ENSG00000139163,2910.726850020355,1.1890645549209404,0.1711870301405696,6.945996749546648,3.75797421003604e-12,8.627982005876657e-10
ENSG00000056487,1825.9055307546855,1.1856537458435283,0.17186624368669326,6.898700526701089,5.248037175634308e-12,1.1945165995540743e-09
ENSG00000111886,240.7868301724752,-3.2185694736664607,0.4670876829003486,-6.890717934759008,5.551151121684303e-12,1.2435990059563965e-09
ENSG00000109686,1189.7057897288034,-2.4900034936917343,0.3613652131287953,-6.890545639777075,5.557879131267462e-12,1.2435990059563965e-09
ENSG00000134508,192.97082424495107,-1.9897719419630056,0.2889909568929404,-6.885239466853409,5.769040617728651e-12,1.2799998271419293e-09
ENSG00000182601,547.5494786834342,3.0568007465168052,0.4442724996955478,6.880463563717263,5.965810402360774e-12,1.3126274337794293e-09
ENSG00000260197,31.898599100237597,8.83404102779618,1.2876223599700771,6.860739066383931,6.8505194400391325e-12,1.4825759407815837e-09
ENSG00000163430,9919.21009952878,-1.6293773961664504,0.23745916431741798,-6.861716206448104,6.803812910147361e-12,1.4825759407815837e-09
ENSG00000119614,1115.2434094184914,-4.736868623638939,0.6912619465408313,-6.85249440873011,7.257322412726453e-12,1.557846208644037e-09
ENSG00000074695,5301.71165958382,-1.675970835032143,0.24527789669662634,-6.832946863960918,8.318777564648768e-12,1.7712958390275923e-09
ENSG00000092377,15.987590131088828,7.4665732631080655,1.0975243138230384,6.803105105799008,1.0238788968787477e-11,2.162677961143166e-09
ENSG00000264204,63.90884770544043,2.5865802979968704,0.3808602515249354,6.791415716500738,1.110384483516871e-11,2.326784247483805e-09
ENSG00000112419,709.5013956322704,-1.8923879817967295,0.2790635569866616,-6.781207844660204,1.191752774584034e-11,2.4776258667198623e-09
ENSG00000056736,100.98694187026315,-2.056767731323214,0.30356144253960254,-6.775457759444825,1.2401297253208165e-11,2.5580582138785563e-09
ENSG00000113205,140.61730013278336,1.1107575402366143,0.16505162311870394,6.729758358315358,1.6994507927463794e-11,3.478341029525787e-09
ENSG00000117298,1752.6831193414664,-0.7404531105297846,0.11022316135566475,-6.717763321453946,1.8453509804532218e-11,3.747907841300493e-09
ENSG00000166147,3993.2475817178197,-1.7748621843455719,0.2645020171535798,-6.710202831137655,1.943540680079326e-11,3.917198822605682e-09
ENSG00000286868,17.15813728358014,-4.765678809780481,0.7119890936980289,-6.693471644386896,2.1793727755095256e-11,4.359240863013485e-09
ENSG00000126010,54.64456820305726,-3.1830919874972383,0.4765256246246515,-6.679791858002365,2.3928185215123916e-11,4.750194543119675e-09
ENSG00000113396,102.7110149733931,-2.222391511968078,0.3333085237918773,-6.667670801469727,2.59894921504025e-11,5.120899710799083e-09
ENSG00000100625,586.229041522707,-1.3750609701080767,0.20633154418574254,-6.664327432504588,2.658801030048242e-11,5.200023970101018e-09
ENSG00000289462,12.961292511571626,3.2508005212017306,0.48955005135317836,6.640384394233248,3.128661417329005e-11,6.073974073657184e-09
ENSG00000197149,147.39090146835943,-2.0578704886474375,0.3100795432218002,-6.636589009599517,3.210251150365862e-11,6.186880373949625e-09
ENSG00000137942,8705.461099003673,1.0715222380509202,0.1616825927516515,6.627319736867438,3.4183668265422474e-11,6.540227487043113e-09
ENSG00000169255,288.4942635424733,-2.316641352365614,0.35068004016879945,-6.606139748502657,3.9447054135225873e-11,7.492953743398337e-09
ENSG00000086712,1735.6532072637253,-0.8330359875060344,0.12677313038345916,-6.571076891343573,4.995265390132293e-11,9.420713721118781e-09
ENSG00000154478,94.08344221778823,3.802389155634335,0.5787732112658409,6.569739375666835,5.0403405003308034e-11,9.438305690087532e-09
ENSG00000165810,139.27694745418862,4.231462806094872,0.6441903936477759,6.568652447817329,5.0772634947541006e-11,9.4404921163375e-09
ENSG00000289428,50.77962695849065,1.5192865185149558,0.23141734536327158,6.565136749494849,5.1985132127735997e-11,9.598345759221073e-09
ENSG00000084710,3731.159469556995,1.1970690906704715,0.18276936660395898,6.549615577890511,5.768538164050622e-11,1.0576855079543651e-08
ENSG00000258701,52.55569851530856,-1.4460898050925297,0.22146264426562393,-6.529723375641081,6.589127327818753e-11,1.1915940331260173e-08
ENSG00000188770,60.44688613445306,-6.37134765565097,0.9757140610258344,-6.5299332152212095,6.579902449324958e-11,1.1915940331260173e-08
ENSG00000057019,3340.4627244599033,-1.439518648545902,0.2215910605191579,-6.49628484638913,8.232771359434018e-11,1.4787065455995674e-08
ENSG00000268182,128.2836347057325,1.4780734032849239,0.22795538904786264,6.484046766600374,8.929452312631807e-11,1.593002225746065e-08
ENSG00000177119,2052.2685074408705,-1.1751732088531854,0.18165776301201425,-6.469160411137856,9.854893649101982e-11,1.7246615539785697e-08
ENSG00000250829,20.22992031415101,-5.043182506600102,0.7794537611650728,-6.470149684135087,9.790588277543831e-11,1.7246615539785697e-08
ENSG00000290707,51.568976168633334,-7.111002047591592,1.099237810034245,-6.469029706474579,9.863420620791729e-11,1.7246615539785697e-08
ENSG00000139292,788.4269056613048,-2.8284104190650945,0.43757611254063283,-6.463813581237142,1.020966379243215e-10,1.7734589020499082e-08
ENSG00000290387,21.38900813681863,4.631607133677915,0.7173481637315373,6.456567909207421,1.0710413239680458e-10,1.8482813122044647e-08
ENSG00000012211,108.44468403866121,-1.7983594208149698,0.2786514951953834,-6.453794262090736,1.0908387967488681e-10,1.8702218669195042e-08
ENSG00000286449,54.12866322639677,-5.322380573418562,0.8248179603449793,-6.452794227701445,1.0980641227485851e-10,1.8704636795439285e-08
ENSG00000182389,636.9368262830267,1.5073012953263898,0.23363832506367643,6.451429982283881,1.1079963911234627e-10,1.8752838919764606e-08
ENSG00000172731,1113.9781527282655,1.2207029273854668,0.18927049890567169,6.449515029776715,1.1220863277533743e-10,1.887034733227538e-08
ENSG00000016391,278.8594901610414,-1.434585670177207,0.22265368487194184,-6.443125659484601,1.1703771383289305e-10,1.955789087550554e-08
ENSG00000163251,2972.168128715363,-3.874513535994998,0.6021893446020606,-6.434045322664016,1.2425178313440125e-10,2.0632829120110667e-08
ENSG00000144579,1230.181551726467,-1.2664092410281744,0.19723801506227104,-6.420715806881091,1.356350361368834e-10,2.238232411951333e-08
ENSG00000179820,1017.7327238024785,-0.9719093655100458,0.15144913639102284,-6.417397871458948,1.3862329322031526e-10,2.2733359073888098e-08
ENSG00000261210,366.4028628010764,-5.7691081490450955,0.9005866079755128,-6.405944856335193,1.4944097369690196e-10,2.435611128715619e-08
ENSG00000100077,2235.4406956457406,1.6074536586165138,0.2524170857800385,6.368244263850198,1.912042461819409e-10,3.097156878491893e-08
ENSG00000130741,6208.424624860516,-1.3227879968967668,0.20832420748510633,-6.349660526088101,2.1579058593127285e-10,3.474096853867925e-08
ENSG00000136205,1832.0747362408179,-1.7420246900434426,0.2747307304264181,-6.340843950509621,2.2850990722125647e-10,3.6565739880986876e-08
ENSG00000049245,1433.950228051678,-0.9445361796872952,0.14906753632607472,-6.336296976299312,2.353529499562023e-10,3.743387914273259e-08
ENSG00000253361,23.80493434337395,-2.928986377326217,0.4628673392413721,-6.32791758892894,2.484917849131831e-10,3.928699758720223e-08
ENSG00000139117,238.8469999869462,-1.7265411767766803,0.2731571135879272,-6.320689049970209,2.6039954245483633e-10,4.092457809187526e-08
ENSG00000171466,844.641913129093,1.0866355711254339,0.1724657526943539,6.3005875320138705,2.9651949999071456e-10,4.6230471893622015e-08
ENSG00000145423,11325.985970679081,-3.213985850458157,0.5101571905557608,-6.2999912771137625,2.976623952549234e-10,4.6230471893622015e-08
ENSG00000138669,238.9073427762373,2.0430723863277915,0.3250639127243627,6.285140571910271,3.2755716453883925e-10,5.057597552818113e-08
ENSG00000169249,753.7822733114965,-1.186251744707783,0.1888821951621237,-6.280378855664953,3.3774897171725995e-10,5.184643081541171e-08
ENSG00000104375,584.0980486323552,-1.4318071160921166,0.22822584451620762,-6.273641441122747,3.527002255366744e-10,5.382857835170413e-08
ENSG00000203877,48.74424481135888,3.420707533019271,0.5462864656256442,6.261746809161098,3.8068869274057005e-10,5.776622732430616e-08
ENSG00000270171,270.75754484138395,2.6000640967491706,0.4157786988137869,6.253480767935278,4.014040154902316e-10,6.002931813463884e-08
ENSG00000090989,1648.0661143694206,0.5245560127977481,0.0838875582479481,6.253084769106137,4.024235620888185e-10,6.002931813463884e-08
ENSG00000271254,838.4683016022079,0.711455867396914,0.11375499700458248,6.254282327204087,3.993480163349472e-10,6.002931813463884e-08
ENSG00000276564,174.43830572917412,2.1233007634904677,0.33974105778127583,6.249762031580657,4.1107853220593664e-10,6.09758791338952e-08
ENSG00000184384,660.209631673178,-1.314347718619195,0.21036742568652317,-6.2478671036159215,4.1609546751539343e-10,6.137524373636275e-08
ENSG00000167889,622.9171406710677,1.5867985156981153,0.2547188373893436,6.229608033553707,4.676036114058057e-10,6.858965639970827e-08
ENSG00000090530,824.7833695993685,-2.4008667828565002,0.3854557178911687,-6.2286448777869,4.704868887573695e-10,6.863130013182776e-08
ENSG00000183628,52.36477065929565,-8.275860573552787,1.3289160021840796,-6.227527217635556,4.738544401539504e-10,6.874274056804809e-08
ENSG00000148498,2256.275688619912,-1.1010508148197584,0.17695822538298966,-6.222094578744562,4.905611519801915e-10,7.077751964881418e-08
ENSG00000189159,6289.328500181066,1.1165810143577306,0.17948822512052243,6.220915124699522,4.942634992569736e-10,7.092412592870585e-08
ENSG00000240342,3466.2478177868097,-1.7993550232536752,0.2903018594999087,-6.1982207980112545,5.710499472619566e-10,8.106146106213677e-08
ENSG00000069482,75.05525287455443,-3.930427666250569,0.6340554802871498,-6.198870269949508,5.686988171185437e-10,8.106146106213677e-08
ENSG00000260350,45.83276663327011,1.7808658963677708,0.2879600423544647,6.1844201779065315,6.233114261037654e-10,8.800690686319635e-08
ENSG00000176887,17001.78028627118,1.2814297547389628,0.2072566702281684,6.182815507593747,6.296829074296159e-10,8.843360534502208e-08
ENSG00000082781,1616.5143559150508,-2.1836066661570115,0.3546311058015423,-6.157403088546315,7.394746537224512e-10,1.0330343535573482e-07
ENSG00000164221,1040.1134128010592,1.1420517730579016,0.18561860097007962,6.152679564921363,7.61846358006443e-10,1.0586857573917954e-07
ENSG00000141084,1693.5422517465367,-1.2672610828592008,0.20655503692606572,-6.1352223684228235,8.50401576388058e-10,1.1755577393389475e-07
ENSG00000229236,12.803302989971106,7.518903874807435,1.2259826038193702,6.1329613090621224,8.625813221726305e-10,1.1861840963189564e-07
ENSG00000261098,126.74286589124084,1.127544280792845,0.18405400633914784,6.126159941963834,9.002531249441644e-10,1.225225941128906e-07
ENSG00000146904,216.00549998990644,-3.1928666357561397,0.521128387008372,-6.126833070993013,8.964543554127209e-10,1.225225941128906e-07
ENSG00000101292,64.2070055128522,2.675511216162523,0.4369645056876799,6.122948617878916,9.185932438113615e-10,1.2437752521205835e-07
ENSG00000130475,664.9107056315736,1.1417769287352166,0.18657602307044133,6.119633755427093,9.379067454134544e-10,1.2634465203648694e-07
ENSG00000253333,15.18662951711887,-5.3434306758828205,0.873523026170646,-6.117103402880374,9.529153820109738e-10,1.2771484685906468e-07
ENSG00000165282,773.7555284829713,-0.6513250343491203,0.10660847326588417,-6.109505317881248,9.994042606662001e-10,1.33269043910958e-07
ENSG00000256973,60.70456768200356,1.4589577205775999,0.23896393159511742,6.105346990396645,1.0257758289434693e-09,1.3609828749544936e-07
ENSG00000178222,47.211436450051366,-2.297727252932037,0.37701674373269567,-6.094496573767881,1.0978238390739454e-09,1.449292141153469e-07
ENSG00000168874,206.87076269898492,-1.3211964474582014,0.21687594879692507,-6.091945440641382,1.1154670451377846e-09,1.4652575319787526e-07
ENSG00000160223,14.036502381333134,-4.809266511582855,0.7898821255984947,-6.088587595191964,1.1391112451728058e-09,1.4889086240741383e-07
ENSG00000101463,247.1316686134763,1.9634439339430738,0.32295306801866813,6.0796571650143845,1.2043978030103752e-09,1.5664884331469426e-07
ENSG00000111110,1047.5258141256386,-1.5752083439855538,0.25956888419349455,-6.068556132526737,1.2906530696039444e-09,1.6704467155271051e-07
ENSG00000128833,503.8205362362778,-1.8695787640049057,0.30861612825322043,-6.057942514497851,1.3787364662917228e-09,1.7757453131463586e-07
ENSG00000288049,17.102695119956312,7.933418434572466,1.3123388599978572,6.045251479168589,1.4917713283788898e-09,1.912001863261545e-07
ENSG00000255136,16.91410541318154,2.116862450715009,0.3504031759324658,6.041219361330784,1.5295386087883447e-09,1.9509375791226407e-07
ENSG00000126903,214.31543465309076,-1.294520150689278,0.21460825860200564,-6.032014607089217,1.6192813733550335e-09,2.0554752933025457e-07
